composition,glass formation ability
Nd7Mg8Ni5,TRUE
Nd7Mg9Cu4,TRUE
Nd7Mg9Ni4,TRUE
Nd7MgNi2,FALSE
Nd7Ni3,TRUE
Nd8(Fe13B)3,FALSE
Nd8.25Fe74.25B17.5,TRUE
Nd9.2Fe74.8B16,TRUE
Nd9Al81Ni10,TRUE
Nd9Al83Ni8,TRUE
Nd9Al85Ni6,TRUE
Nd9Fe41,TRUE
Nd9Fe82B9,TRUE
NdAl15Ni4,FALSE
NdAl16Ni3,TRUE
NdAl17Ni2,TRUE
NdAl18Ni,TRUE
NdAl23Ni,FALSE
NdAl24,FALSE
NdAl40Ni9,TRUE
NdAl41Ni8,TRUE
NdAl43Ni6,TRUE
NdAl44Ni5,TRUE
NdAl45Ni4,TRUE
NdAl46Ni3,FALSE
NdAl47Ni2,FALSE
NdAl48Ni,FALSE
NdAl49,FALSE
NdAl5Cu44,FALSE
NdAl7Ni2,TRUE
NdAl86Ni13,TRUE
NdAl8Ni,TRUE
NdAl9,TRUE
NdAlCu23,FALSE
NdAlCu8,FALSE
NdCu4,FALSE
NdFe,TRUE
NdFe3,TRUE
NdFe4,TRUE
NdFe9,TRUE
NdMg11Cu8,TRUE
NdMg13Cu6,TRUE
NdMg13Ni6,TRUE
NdMg14Cu5,TRUE
NdMg15Cu4,TRUE
NdMg15Ni4,TRUE
NdMg16Cu3,TRUE
NdMg17Cu2,TRUE
NdMg17Ni2,TRUE
NdMg18Cu,FALSE
NdMg18Ni,FALSE
NdMg19,FALSE
NdMg2Cu,TRUE
NdMg2Ni,TRUE
NdMg3Cu,TRUE
NdMg3Ni,TRUE
NdMg4Cu5,TRUE
NdMg5Cu4,TRUE
NdMg5Ni4,FALSE
NdMg7Cu2,TRUE
NdMg7Ni2,TRUE
NdMg8Cu,TRUE
NdMg8Ni,TRUE
NdMg9,FALSE
NdMgCu3,TRUE
NdNi,FALSE
Ni,FALSE
Ni10P19Pd71,TRUE
Ni11P2Pd7,TRUE
Ni12P5Pt3,FALSE
Ni12P5Pt8,TRUE
Ni13(B5C)2,TRUE
Ni13B12,FALSE
Ni14B10C,FALSE
Ni14B7C4,TRUE
Ni14P5Pd6,TRUE
Ni14P5Pt6,TRUE
Ni15(Mo3C2)2,TRUE
Ni15B2C3,FALSE
Ni15BC4,FALSE
Ni15Mo7C3,FALSE
Ni15MoP4,TRUE
Ni16(Mo2C)3,TRUE
Ni16B5C4,TRUE
Ni16B7C2,TRUE
Ni16BC3,FALSE
Ni16BP3,TRUE
Ni16Mo5C4,TRUE
Ni16Mo7C2,FALSE
Ni16P5Pd4,TRUE
Ni16P5Pt4,TRUE
Ni17(B3C)2,TRUE
Ni17(MoC)4,FALSE
Ni17(P3Pd8)3,TRUE
Ni17B23C10,TRUE
Ni17B2C,FALSE
Ni17B5C3,TRUE
Ni17B7C,TRUE
Ni17C3,FALSE
Ni17Mo5C3,TRUE
Ni18B5C2,FALSE
Ni18B6C,FALSE
Ni18B7,TRUE
Ni18BC,FALSE
Ni18Mo4C3,FALSE
Ni18Mo5C2,FALSE
Ni18P5Pd2,TRUE
Ni18P5Pt2,FALSE
Ni19(B2C)2,TRUE
Ni19(MoC)3,FALSE
Ni19B,FALSE
Ni19B25C6,TRUE
Ni19B29C2,FALSE
Ni19B6,FALSE
Ni19C,FALSE
Ni20B4C,TRUE
Ni20P19Pd61,TRUE
Ni21B21C8,TRUE
Ni21B23C6,TRUE
Ni21B25C4,FALSE
Ni21B4,FALSE
Ni22(B3C)7,TRUE
Ni22.5P25Pt52.5,TRUE
Ni23(B7C2)3,TRUE
Ni23B23C4,FALSE
Ni23B25C2,FALSE
Ni23B27,FALSE
Ni24B19C7,TRUE
Ni24B21C5,TRUE
Ni25B19C6,TRUE
Ni25B21C4,TRUE
Ni25B23C2,FALSE
Ni26B17C7,TRUE
Ni26B19C5,TRUE
Ni27B17C6,TRUE
Ni27B20C3,FALSE
Ni27B23,FALSE
Ni27Mo14C9,FALSE
Ni28B17C5,TRUE
Ni28B19C3,TRUE
Ni28B21C,TRUE
Ni29(B5C2)3,TRUE
Ni29(Mo2C)7,FALSE
Ni29(Mo4C3)3,FALSE
Ni29B20C,TRUE
Ni29B21,TRUE
Ni29B55C16,TRUE
Ni29Mo16C5,FALSE
Ni2P5Pd18,TRUE
Ni2PPd2,TRUE
Ni2PPt2,TRUE
Ni30B11C9,TRUE
Ni30B13C7,TRUE
Ni30B17C3,TRUE
Ni31B13C6,TRUE
Ni31B14C5,TRUE
Ni31B19,TRUE
Ni31Mo10C9,FALSE
Ni31Mo12C7,TRUE
Ni31Mo69,TRUE
Ni32B11C7,TRUE
Ni33B11C6,TRUE
Ni33B14C3,TRUE
Ni33B17,TRUE
Ni33B55C12,TRUE
Ni33B7C10,FALSE
Ni33B9C8,TRUE
Ni33Mo10C7,TRUE
Ni33Mo12C5,FALSE
Ni33Mo8C9,FALSE
Ni34B11C5,TRUE
Ni34B13C3,TRUE
Ni35(B3C2)3,TRUE
Ni35(Mo2C3)3,FALSE
Ni35B11C4,FALSE
Ni35B13C2,FALSE
Ni35B14C,TRUE
Ni35B7C8,FALSE
Ni36.5P27Pd36.5,TRUE
Ni36B13C,FALSE
Ni37.5P25Pd37.5,TRUE
Ni37.5P25Pt37.5,TRUE
Ni37B10C3,FALSE
Ni37B13,FALSE
Ni37B55C8,TRUE
Ni37B59C4,TRUE
Ni37B6P7,TRUE
Ni37B8C5,TRUE
Ni37P26Pd37,TRUE
Ni38(B3C)3,FALSE
Ni38.5P23Pd38.5,TRUE
Ni38B11C,FALSE
Ni38B5P7,TRUE
Ni39B10C,TRUE
Ni39B11,FALSE
Ni39B8C3,TRUE
Ni3B2,TRUE
Ni3B5C2,TRUE
Ni3P5Pt12,TRUE
Ni3PPd,TRUE
Ni40B3P7,TRUE
Ni40B9P,TRUE
Ni40P9W,TRUE
Ni41(B2C)3,FALSE
Ni41.5P17Pd41.5,TRUE
Ni41B5C4,FALSE
Ni41B8C,TRUE
Ni41B9,TRUE
Ni41P18Pd41,TRUE
Ni41P9,TRUE
Ni42.5P15Pd42.5,TRUE
Ni42B7C,FALSE
Ni43P14Pd43,TRUE
Ni47Mo53,TRUE
Ni4B,FALSE
Ni4C,FALSE
Ni4P,TRUE
Ni4P5Pt16,TRUE
Ni5(PPd4)19,TRUE
Ni52.5P25Pt22.5,TRUE
Ni53.5B44C2.5,FALSE
Ni53B41C6,FALSE
Ni55B42.5C2.5,FALSE
Ni59Mo41,TRUE
Ni63P20Pd17,TRUE
Ni66.5B17Mo16.5,TRUE
Ni66.5B17W16.5,TRUE
Ni67B17C16,FALSE
Ni68.5B17Mo14.5,TRUE
Ni68.5B17W14.5,TRUE
Ni68Mo13P19,TRUE
Ni69Mo12P19,TRUE
Ni6P5Pd14,TRUE
Ni6P5Pt14,TRUE
Ni6P5Pt9,TRUE
Ni70.5B17Mo12.5,TRUE
Ni70.5B17W12.5,TRUE
Ni71B15P14,TRUE
Ni72Mo9P19,TRUE
Ni73(B5C4)3,FALSE
Ni73B22C5,FALSE
Ni73Mo7P20,TRUE
Ni75B13C12,FALSE
Ni75B17C8,FALSE
Ni75B17W8,TRUE
Ni75P18W7,TRUE
Ni77B13C10,FALSE
Ni77P18W5,TRUE
Ni78.5B11.5C10,FALSE
Ni7B3,TRUE
Ni7BC2,FALSE
Ni7Mo2C,TRUE
Ni81.5B1.8P16.7,TRUE
Ni81.5B11.1P7.4,TRUE
Ni81.5B12P6.5,TRUE
Ni81.5B14.8P3.7,TRUE
Ni81.5B15P3.5,TRUE
Ni81.5B16.7P1.8,TRUE
Ni81.5B17P1.5,TRUE
Ni81.5B18.5,TRUE
Ni81.5B2P16.5,TRUE
Ni81.5B5.5P13,TRUE
Ni81.5P18.5,TRUE
Ni81B14C5,TRUE
Ni81P19,TRUE
Ni8BC,FALSE
Ni8BP,TRUE
Ni8P5Pd12,TRUE
Ni8P5Pt12,FALSE
Ni9C,FALSE
Ni9P2Pd9,TRUE
Ni9P5Pt6,TRUE
NiPd,TRUE
NiPd4,TRUE
P19Ir40Pd41,TRUE
P19Pd81,TRUE
Pr0.3Zr10Fe89.7,TRUE
Pr36B5Au9,TRUE
Pr3Zr5Fe42,TRUE
Pr67.5B10Au22.5,TRUE
PrZr5Fe44,FALSE
Sb19.3Pb27.5Au53.2,TRUE
Sb22.5Pb22.5Au55,TRUE
Sc3Fe,TRUE
ScFe9,TRUE
Si(BMo2)3,FALSE
Si(Ni3B)6,TRUE
Si(Ni5B)4,FALSE
Si(Ni7B)3,FALSE
Si10B17Mo73,TRUE
Si10Ge7Pd83,TRUE
Si10Ni73B17,TRUE
Si11Ni78B11,TRUE
Si11Pd39,TRUE
Si12.5B17.5Mo70,TRUE
Si12.5B20Mo67.5,TRUE
Si12.5Ni75B12.5,TRUE
Si12Ni67B21,TRUE
Si13(GePd28)3,TRUE
Si14Ni67B19,FALSE
Si14Ni69B17,TRUE
Si15(Ni4B)17,TRUE
Si15Ni67.5C17.5,TRUE
Si15Ni72B13,TRUE
Si15Pd81Au4,TRUE
Si16(Pd25Au3)3,TRUE
Si16.5Ag1.7Pd81.8,TRUE
Si16.5Ag10Pd73.5,TRUE
Si16.5Ag12.5Pd71,TRUE
Si16.5Ag15Pd68.5,TRUE
Si16.5Ag20.9Pd62.6,FALSE
Si16.5Ag4.2Pd79.3,TRUE
Si16.5Ag4.5Pd79,TRUE
Si16.5Ag4Pd79.5,TRUE
Si16.5Ag5.5Pd78,TRUE
Si16.5Ag6.7Pd76.8,TRUE
Si16.5Ag6Pd77.5,TRUE
Si16.5Ag8.5Pd75,TRUE
Si16.5Ni1.7Pd81.8,TRUE
Si16.5Ni10Pd73.5,TRUE
Si16.5Ni11.7Pd71.8,TRUE
Si16.5Ni12.5Pd71,TRUE
Si16.5Ni15Pd68.5,TRUE
Si16.5Ni19.2Pd64.3,TRUE
Si16.5Ni20.9Pd62.6,TRUE
Si16.5Ni26.7Pd56.8,TRUE
Si16.5Ni29.2Pd54.3,TRUE
Si16.5Ni35Pd48.5,TRUE
Si16.5Ni4.2Pd79.3,TRUE
Si16.5Ni40Pd43.5,TRUE
Si16.5Ni43.4Pd40.1,TRUE
Si16.5Ni50.1Pd33.4,TRUE
Si16.5Ni58.5Pd25,FALSE
Si16.5Ni6.7Pd76.8,TRUE
Si16.5Pd62.6Au20.9,FALSE
Si16.5Pd68.5Au15,TRUE
Si16.5Pd71Au12.5,TRUE
Si16.5Pd73.5Au10,TRUE
Si16.5Pd76.5Au7,TRUE
Si16.5Pd76.8Au6.7,TRUE
Si16.5Pd76.8Rh6.7,FALSE
Si16.5Pd76Au7.5,TRUE
Si16.5Pd77.5Au6,TRUE
Si16.5Pd78.5Au5,TRUE
Si16.5Pd79.3Au4.2,TRUE
Si16.5Pd79.3Rh4.2,TRUE
Si16.5Pd79.5Au4,TRUE
Si16.5Pd80.5Au3,TRUE
Si16.5Pd80Au3.5,TRUE
Si16.5Pd81.5Au2,TRUE
Si16.5Pd81.8Au1.7,TRUE
Si16.5Pd81.8Rh1.7,TRUE
Si16.5Pd83.5,TRUE
Si16Ag5Pd79,TRUE
Si16Ni76.5B7.5,FALSE
Si16Pd80.5Au3.5,TRUE
Si17.5Ni67.5C15,TRUE
Si17.6Pd82.4,TRUE
Si17B12Mo71,TRUE
Si17Pd71Au12,TRUE
Si17Pd79Au4,TRUE
Si18Ag5Pd77,TRUE
Si18Ni16.4Pd65.6,TRUE
Si18Ni32.8Pd49.2,TRUE
Si18Ni49.2Pd32.8,TRUE
Si18Ni69B13,FALSE
Si18Ni8.2Pd73.8,TRUE
Si18Pd75Au7,TRUE
Si18Pd77Au5,TRUE
Si18Pd79Au3,TRUE
Si18Pd81Au,TRUE
Si2(BMo5)3,TRUE
Si2(Ni11B5)3,FALSE
Si2(Ni5B)3,TRUE
Si2(Ni5C)3,FALSE
Si2.5B20Mo77.5,FALSE
Si2.5Ni72.5B25,FALSE
Si2.5Ni75.5B22,FALSE
Si2.5Ni77.5B20,FALSE
Si20Ag4.5Pd75.5,TRUE
Si20Ni67.5C12.5,TRUE
Si20Pd73Au7,TRUE
Si21Pd75Au4,TRUE
Si21Pd79,TRUE
Si22.5B7.5Mo70,TRUE
Si22.5Ni65C12.5,TRUE
Si22.5Ni67.5C10,FALSE
Si2B5Mo13,TRUE
Si2BMo17,FALSE
Si2BMo7,TRUE
Si2BW7,TRUE
Si2Ni16B7,FALSE
Si2Ni17B6,TRUE
Si2Ni17C,FALSE
Si2Ni18B5,TRUE
Si2Ni20B3,FALSE
Si2Ni7C,FALSE
Si3(Ni10B)2,FALSE
Si3(Ni8B3)2,FALSE
Si3(Ni9B2)2,TRUE
Si3B2Mo15,TRUE
Si3B3Mo14,TRUE
Si3B4Mo13,FALSE
Si3B5Mo12,FALSE
Si3BMo16,FALSE
Si3GePd21,TRUE
Si3Ni13B4,TRUE
Si3Ni14C3,FALSE
Si3Ni15B2,TRUE
Si3Ni15B7,FALSE
Si3Ni15C2,FALSE
Si3Ni16C,FALSE
Si3Ni17,FALSE
Si3Ni17B5,TRUE
Si3Ni19B3,TRUE
Si3Ni33B14,TRUE
Si3Ni36B11,TRUE
Si3Ni38B9,TRUE
Si3Ni40B7,FALSE
Si3Ni69B28,TRUE
Si3Ni70B27,TRUE
Si3Ni80B17,TRUE
Si3Pd17,TRUE
Si4(Ni6B)3,TRUE
Si4B11Mo35,TRUE
Si4B3Mo13,FALSE
Si4BMo15,FALSE
Si4BPd20,TRUE
Si4Ni15C,FALSE
Si4Ni17B4,FALSE
Si4Ni39B7,TRUE
Si4Pd21,TRUE
Si5(B2Mo13)3,TRUE
Si5(Ni11B4)3,TRUE
Si5(Ni13B2)3,TRUE
Si5B11Mo34,TRUE
Si5B2Mo13,FALSE
Si5BMo14,FALSE
Si5Ni13C2,FALSE
Si5Ni14C,FALSE
Si5Ni38B7,TRUE
Si5Pd17Au3,TRUE
Si5Pd19Au,TRUE
Si7(Ni24B7)3,TRUE
Si7.5B20Mo72.5,TRUE
Si7.5Ni70B22.5,TRUE
Si7.5Ni75B17.5,TRUE
Si7GePd42,TRUE
Si7Ni36B7,TRUE
Si7Ni38B5,TRUE
Si7Ni76B17,TRUE
Si8(Ni5B)7,TRUE
Si8(Pd13Au)3,TRUE
Si8.5Ni66B25.5,TRUE
Si8B17Mo75,TRUE
Si8Ni75B17,TRUE
Si9(Ge2Au11)7,TRUE
Si9.45Ge13.66Au76.89,TRUE
Si9Ni36B5,FALSE
Si9Ni38B3,FALSE
Si9Pd36Au5,TRUE
Si9Pd37Au4,TRUE
Si9Pd38Au3,TRUE
Si9Pd39Au2,TRUE
Si9Pd40Au,TRUE
Si9Pd41,TRUE
Si9Pd8Au33,TRUE
SiB2Mo17,FALSE
SiB2Mo7,TRUE
SiB3Mo16,FALSE
SiB4Mo15,TRUE
SiB5Mo14,FALSE
SiBMo18,FALSE
SiBMo3,FALSE
SiBMo8,FALSE
SiNi15B4,TRUE
SiNi15C4,FALSE
SiNi16C3,FALSE
SiNi17B7,TRUE
SiNi17C2,FALSE
SiNi18C,FALSE
SiNi19,FALSE
SiNi19B5,TRUE
SiNi36B13,TRUE
SiNi4,FALSE
SiNi7C2,FALSE
SiNi8B,TRUE
SiNi8C,FALSE
SiNi9,FALSE
SiNiPd3,TRUE
SiPd4,TRUE
Sm1.3Fe79B19.7,TRUE
Sm10Al89Ni,TRUE
Sm11Al5Ni4,TRUE
Sm2(Al5Ni)3,TRUE
Sm2Al17Ni,TRUE
Sm2Al23,TRUE
Sm2Al7Ni,TRUE
Sm3Al14Ni3,TRUE
Sm3Al15Ni2,TRUE
Sm3Al16Ni,TRUE
Sm3Al22,TRUE
Sm3Al47,FALSE
Sm4Al13Ni3,TRUE
Sm4Al15Ni,FALSE
Sm4Al21,TRUE
Sm5Al87Ni8,TRUE
Sm5Fe77B18,TRUE
Sm6Al39Ni5,TRUE
Sm7(Al29Ni2)3,TRUE
Sm7Al43,TRUE
Sm7Al83Ni10,TRUE
Sm7Al85Ni8,TRUE
Sm9Al41,FALSE
Sm9Al81Ni10,TRUE
Sm9Al83Ni8,TRUE
Sm9Al85Ni6,TRUE
SmAl15Ni4,FALSE
SmAl16Ni3,TRUE
SmAl17Ni2,TRUE
SmAl18Ni,TRUE
SmAl7Ni2,TRUE
SmAl8Ni,TRUE
SmAl9,TRUE
Sr1.5La61.5Cu37,TRUE
Sr10La53Cu37,TRUE
Sr10La61.5Cu28.5,TRUE
Sr11La52Cu37,TRUE
Sr11La60Cu29,TRUE
Sr12.5La50.5Cu37,TRUE
Sr12.5La57.5Cu30,TRUE
Sr13.5La56Cu30.5,TRUE
Sr14.5La53.5Cu32,TRUE
Sr14La49Cu37,TRUE
Sr14La55Cu31,TRUE
Sr15.5La51.5Cu33,TRUE
Sr15La48Cu37,TRUE
Sr15La52.5Cu32.5,TRUE
Sr16La47Cu37,TRUE
Sr17La47Cu36,TRUE
Sr17La48Cu35,TRUE
Sr2.5La60.5Cu37,TRUE
Sr2La71Cu27,TRUE
Sr3.5La59.5Cu37,TRUE
Sr3La70Cu27,TRUE
Sr4(La23Cu9)3,TRUE
Sr4La59Cu37,TRUE
Sr5La58Cu37,TRUE
Sr5La67.5Cu27.5,TRUE
Sr6.5La66Cu27.5,TRUE
Sr6La29Cu15,TRUE
Sr6La57Cu37,TRUE
Sr7.5La64.5Cu28,TRUE
Sr7La56Cu37,TRUE
Sr8.5La63.5Cu28,TRUE
Sr8La25Cu17,TRUE
Sr8La55Cu37,TRUE
Sr9La54Cu37,TRUE
Sr9La62.5Cu28.5,TRUE
SrLa62Cu37,TRUE
Ta(NbNi2)3,TRUE
Ta10Ni31P9,TRUE
Ta10Ni73B17,TRUE
Ta12Ni71B17,TRUE
Ta13Ni70B17,TRUE
Ta2(Ti5Si)3,TRUE
Ta2Ni17P,TRUE
Ta2Ni3,TRUE
Ta3Nb13Si4,FALSE
Ta3Nb5Ni12,TRUE
Ta3NbNi6,TRUE
Ta3Ni7,TRUE
Ta40Ni59Ir,TRUE
Ta40Ni59Pd,TRUE
Ta40Ni59Ru,TRUE
Ta4Ni15P,TRUE
Ta4Ti13Si3,TRUE
Ta5(NbNi4)3,TRUE
Ta5(Ni4P)9,TRUE
Ta5CoNi4,TRUE
Ta6Ni13P,TRUE
Ta6Ti11Si3,TRUE
Ta7Fe83B10,TRUE
Ta7Ni13,TRUE
Ta8(Ti3Si)3,TRUE
TaNb15Si4,TRUE
TaNb7Ni12,TRUE
TaNb7Si2,TRUE
TaNbNi3,TRUE
TaNi,TRUE
TaNi4,TRUE
TaNi9,TRUE
Tb1.3Fe79B19.7,TRUE
Tb15Fe76.5Co8.5,TRUE
Tb28.3Al15Fe56.7,FALSE
Tb28.3Fe56.7Si15,TRUE
Tb30(Fe9Co)7,TRUE
Tb30.8Al7.5Fe61.7,TRUE
Tb30.8Fe61.7Si7.5,TRUE
Tb32.5Al2.5Fe65,TRUE
Tb32.5Fe65Si2.5,TRUE
Tb33.3Fe66.7,FALSE
Tb3Al,TRUE
Tb5Fe77B18,TRUE
Tb67.5Al22.5B10,TRUE
Ti,FALSE
Ti(Al2Ni)3,TRUE
Ti(AlCu)2,FALSE
Ti(Co3B)6,TRUE
Ti(CuNi)2,FALSE
Ti(CuNi2)3,FALSE
Ti0.8Fe83.2B16,TRUE
Ti1.1Al98.9,FALSE
Ti10Al3Cu7,TRUE
Ti10Al9Cu,FALSE
Ti10Be7Si3,FALSE
Ti10Be9Si,FALSE
Ti10Co76.5B13.5,TRUE
Ti10Cu3Ni7,FALSE
Ti10CuNi9,FALSE
Ti10FeCu9,TRUE
Ti10Nb7Si3,TRUE
Ti10Si3Ni7,TRUE
Ti10SiNi9,FALSE
Ti10V7Si3,FALSE
Ti11(AlCu2)3,TRUE
Ti11(Be2Si)3,FALSE
Ti11(Nb2Si)3,TRUE
Ti11(SiNi2)3,TRUE
Ti11(V2Si)3,TRUE
Ti11Al2Cu7,TRUE
Ti11Al72Ni17,TRUE
Ti11Al9,FALSE
Ti11Be7Si2,FALSE
Ti11Be8Si,FALSE
Ti11Be9,FALSE
Ti11Cu9,TRUE
Ti11Ni9,TRUE
Ti11Si2Ni7,TRUE
Ti11Si4Ni5,FALSE
Ti11SiNi8,TRUE
Ti12Al3Cu5,TRUE
Ti12Al3Ni5,TRUE
Ti12Al5Cu8,TRUE
Ti12Al5Ni8,TRUE
Ti12Al7Cu,FALSE
Ti12Be5Si3,FALSE
Ti12Be7Si,TRUE
Ti12FeCu7,TRUE
Ti12Nb5Si3,TRUE
Ti12Si3Ni5,TRUE
Ti12Si5Ni8,TRUE
Ti12SiNi7,TRUE
Ti12V5Si3,TRUE
Ti13(Al15Ni14)3,TRUE
Ti13Al2Cu5,TRUE
Ti13Al2Ni5,TRUE
Ti13Al7,FALSE
Ti13Al70Ni17,TRUE
Ti13Al87,FALSE
Ti13Be4Si3,FALSE
Ti13Be5Si2,FALSE
Ti13Be6Si,TRUE
Ti13Be7,FALSE
Ti13Cu7,TRUE
Ti13Nb4Si3,TRUE
Ti13Ni67P20,TRUE
Ti13Ni7,TRUE
Ti13Si2Ni5,TRUE
Ti13Si3Ni4,TRUE
Ti13Si4Ni3,FALSE
Ti13SiNi6,TRUE
Ti13V4Si3,TRUE
Ti14(BeSi)3,FALSE
Ti14(NbSi)3,TRUE
Ti14(SiNi)3,TRUE
Ti14(VSi)3,TRUE
Ti14Al5Cu,FALSE
Ti14Be5Si,TRUE
Ti14Si4Ni7,TRUE
Ti14SiNi5,TRUE
Ti15(Nb4Si)17,TRUE
Ti15(Nb4Si)7,TRUE
Ti15Al13Ni22,TRUE
Ti15Al19Ni16,TRUE
Ti15Be2Si3,FALSE
Ti15Be3Si2,FALSE
Ti15Be4Si,FALSE
Ti15Co72.25B12.75,TRUE
Ti15Cu3Ni2,FALSE
Ti15CuNi4,TRUE
Ti15Nb26Si9,TRUE
Ti15Nb27Si8,TRUE
Ti15Nb2Si3,TRUE
Ti15Si2Ni3,TRUE
Ti15Si3Ni2,TRUE
Ti15Si4Ni,FALSE
Ti15SiNi4,TRUE
Ti15V2Si3,TRUE
Ti15VSi4,TRUE
Ti16Al19Ni15,TRUE
Ti16Al47Ni37,TRUE
Ti16Al9,FALSE
Ti16Cu3Ni,FALSE
Ti16CuNi3,FALSE
Ti16NbSi3,TRUE
Ti16P19Pd65,TRUE
Ti16Si3Ni,TRUE
Ti16Si5Ni4,TRUE
Ti16SiNi3,FALSE
Ti16SiNi8,TRUE
Ti16VSi3,TRUE
Ti17(Al9Ni2)3,TRUE
Ti17Al33,TRUE
Ti17Al35Ni48,TRUE
Ti17Cu33,FALSE
Ti17CuNi2,FALSE
Ti17Ni3,FALSE
Ti17Si2Ni,FALSE
Ti17Si3,TRUE
Ti17SiNi2,FALSE
Ti17VSi2,FALSE
Ti18CuNi,FALSE
Ti18Fe3Si4,TRUE
Ti18Ni7,TRUE
Ti19Al29Ni52,TRUE
Ti19Al31,TRUE
Ti19Al31Ni50,FALSE
Ti19Si,FALSE
Ti2(Co13B3)3,TRUE
Ti2(Nb5Si)3,TRUE
Ti2.1Ni78.8B19.1,TRUE
Ti2.9Al97.1,FALSE
Ti20(Al3Ni7)3,TRUE
Ti20P19Pd61,TRUE
Ti21Al15Ni14,TRUE
Ti21Al22Ni7,TRUE
Ti21Nb22Cu57,TRUE
Ti22(Al3Ni)7,TRUE
Ti22Al43Ni35,TRUE
Ti22Al53Ni25,TRUE
Ti23(Al9Ni2)7,TRUE
Ti23Al40Ni37,TRUE
Ti23Al67Ni10,TRUE
Ti23Nb20Cu57,TRUE
Ti26(Nb5Si3)3,TRUE
Ti26Al57Ni17,TRUE
Ti27Al23,TRUE
Ti27Al5Ni18,TRUE
Ti27Cu73,TRUE
Ti27Nb15Si8,TRUE
Ti28(Nb5Cu19)3,TRUE
Ti28.8Nb33Cu38.2,TRUE
Ti28Nb15Si7,TRUE
Ti28Nb47Si25,FALSE
Ti29(Nb5Si2)3,FALSE
Ti29Be21,FALSE
Ti2Al11Cu7,FALSE
Ti2Al23,FALSE
Ti2Al2Cu,FALSE
Ti2Al3,FALSE
Ti2Al3Cu5,TRUE
Ti2Al5Cu3,FALSE
Ti2Al7Cu,FALSE
Ti2AlCu,FALSE
Ti2AlCu7,FALSE
Ti2AlNi,TRUE
Ti2AlNi2,TRUE
Ti2AlNi7,FALSE
Ti2Co17B6,TRUE
Ti2Co18B5,TRUE
Ti2Co37B11,TRUE
Ti2Cu2Ni,TRUE
Ti2Cu3,TRUE
Ti2Cu3Ni5,FALSE
Ti2Cu5Ni3,FALSE
Ti2Cu7Ni,FALSE
Ti2CuNi,TRUE
Ti2CuNi2,FALSE
Ti2CuNi7,FALSE
Ti2Ni3,TRUE
Ti2P19Pd79,TRUE
Ti2Si3Ni5,FALSE
Ti2SiNi2,TRUE
Ti3(Co8B3)2,TRUE
Ti3.36Fe80.64B16,TRUE
Ti3.5Al95.8Ni0.7,FALSE
Ti3.8Ni78B18.2,TRUE
Ti30.1Nb30Cu39.9,TRUE
Ti31Be19,TRUE
Ti31Ni15B4,TRUE
Ti31Ni19,TRUE
Ti32.3Nb25Cu42.7,TRUE
Ti32Al59Ni9,TRUE
Ti33Nb10Cu57,TRUE
Ti34.4Nb20Cu45.6,TRUE
Ti36.6Nb15Cu48.4,TRUE
Ti37Al52Ni11,TRUE
Ti37Nb50Si13,FALSE
Ti37Ni63,TRUE
Ti38.7Nb10Cu51.3,TRUE
Ti38Nb5Cu57,TRUE
Ti39Si11,TRUE
Ti3Al,FALSE
Ti3Al2,FALSE
Ti3Al2Cu5,TRUE
Ti3Al3Cu4,FALSE
Ti3Al4Cu3,FALSE
Ti3Al5Cu2,FALSE
Ti3Al6Cu,FALSE
Ti3Al7,FALSE
Ti3Al7Cu10,TRUE
Ti3Al9Cu8,FALSE
Ti3AlCu,FALSE
Ti3AlCu6,TRUE
Ti3AlNi,TRUE
Ti3Be2,TRUE
Ti3Co17B5,TRUE
Ti3Cu17,FALSE
Ti3Cu2,TRUE
Ti3Cu2Ni5,FALSE
Ti3Cu3Ni4,FALSE
Ti3Cu4Ni3,TRUE
Ti3Cu5Ni2,TRUE
Ti3Cu6Ni,TRUE
Ti3Cu7,TRUE
Ti3CuNi,TRUE
Ti3CuNi6,FALSE
Ti3Nb14Si3,TRUE
Ti3Ni,FALSE
Ti3Ni13P4,TRUE
Ti3Ni2,TRUE
Ti3Ni7,FALSE
Ti3Ni77P20,TRUE
Ti3NiP,TRUE
Ti3Si,FALSE
Ti3Si17,TRUE
Ti3Si2Ni5,FALSE
Ti3Si3Ni4,FALSE
Ti3Si4Ni3,FALSE
Ti3SiNi,FALSE
Ti3VSi,FALSE
Ti4(AlCu)3,FALSE
Ti4(CuNi)3,TRUE
Ti4(SiNi)3,FALSE
Ti40.9Nb5Cu54.1,TRUE
Ti40Al43Ni17,TRUE
Ti40Nb47Si13,FALSE
Ti41Al59,TRUE
Ti42(AlNi)29,TRUE
Ti42.6Nb1Cu56.4,TRUE
Ti42Al23Ni35,TRUE
Ti42Al51Ni7,TRUE
Ti42NbCu57,TRUE
Ti43Al57,TRUE
Ti45Al36Ni19,TRUE
Ti48Al45Ni7,TRUE
Ti4Al,FALSE
Ti4Al10Ni11,TRUE
Ti4Al21,FALSE
Ti4Al5Cu,FALSE
Ti4Al5Cu11,TRUE
Ti4Al7Cu9,FALSE
Ti4Al9Cu7,FALSE
Ti4AlCu5,TRUE
Ti4Be,FALSE
Ti4Co16B5,TRUE
Ti4Co35B11,TRUE
Ti4Co37B9,TRUE
Ti4Cu,FALSE
Ti4Cu5Ni,TRUE
Ti4CuNi5,FALSE
Ti4Nb13Si3,TRUE
Ti4Ni,FALSE
